score,segment_count,cumulative_count,rank,percentile,province,year,subject_type,total_exam_count,batch_line
344,1023,182770,182770,0.6793817651956703,广东省,2024,历史类,269024,428
343,1025,183795,183795,0.6831918341857975,广东省,2024,历史类,269024,428
342,1016,184811,184811,0.6869684489116212,广东省,2024,历史类,269024,428
341,1067,185878,185878,0.6909346378018318,广东省,2024,历史类,269024,428
340,1087,186965,186965,0.6949751695016058,广东省,2024,历史类,269024,428
339,1016,187981,187981,0.6987517842274296,广东省,2024,历史类,269024,428
338,983,188964,188964,0.7024057333174736,广东省,2024,历史类,269024,428
337,988,189952,189952,0.7060782681099084,广东省,2024,历史类,269024,428
336,1058,191010,191010,0.7100110027358154,广东省,2024,历史类,269024,428
335,1034,192044,192044,0.7138545259902462,广东省,2024,历史类,269024,428
334,1020,193064,193064,0.7176460092779826,广东省,2024,历史类,269024,428
333,1005,194069,194069,0.7213817354585464,广东省,2024,历史类,269024,428
332,959,195028,195028,0.7249464731771144,广东省,2024,历史类,269024,428
331,1022,196050,196050,0.728745390745807,广东省,2024,历史类,269024,428
330,953,197003,197003,0.7322878256215059,广东省,2024,历史类,269024,428
329,1000,198003,198003,0.7360049660996788,广东省,2024,历史类,269024,428
328,975,198978,198978,0.7396291780658975,广东省,2024,历史类,269024,428
327,986,199964,199964,0.743294278577376,广东省,2024,历史类,269024,428
326,949,200913,200913,0.7468218448911621,广东省,2024,历史类,269024,428
325,997,201910,201910,0.7505278339479006,广东省,2024,历史类,269024,428
324,981,202891,202891,0.7541743487569882,广东省,2024,历史类,269024,428
323,905,203796,203796,0.7575383608897347,广东省,2024,历史类,269024,428
322,940,204736,204736,0.7610324729392173,广东省,2024,历史类,269024,428
321,980,205716,205716,0.7646752706078268,广东省,2024,历史类,269024,428
320,980,206696,206696,0.7683180682764363,广东省,2024,历史类,269024,428
319,919,207615,207615,0.7717341203758773,广东省,2024,历史类,269024,428
318,925,208540,208540,0.7751724753181872,广东省,2024,历史类,269024,428
317,906,209446,209446,0.7785402045914119,广东省,2024,历史类,269024,428
316,943,210389,210389,0.782045468062329,广东省,2024,历史类,269024,428
315,954,211343,211343,0.785591620078506,广东省,2024,历史类,269024,428
314,911,212254,212254,0.7889779350541216,广东省,2024,历史类,269024,428
313,924,213178,213178,0.7924125728559533,广东省,2024,历史类,269024,428
312,913,214091,214091,0.7958063221125252,广东省,2024,历史类,269024,428
311,926,215017,215017,0.7992483941953135,广东省,2024,历史类,269024,428
310,886,215903,215903,0.8025417806589746,广东省,2024,历史类,269024,428
309,885,216788,216788,0.8058314499821577,广东省,2024,历史类,269024,428
308,887,217675,217675,0.8091285535862971,广东省,2024,历史类,269024,428
307,852,218527,218527,0.8122955572737005,广东省,2024,历史类,269024,428
306,891,219418,219418,0.8156075294397526,广东省,2024,历史类,269024,428
305,892,220310,220310,0.8189232187462828,广东省,2024,历史类,269024,428
304,853,221163,221163,0.8220939395741644,广东省,2024,历史类,269024,428
303,823,221986,221986,0.8251531461877007,广东省,2024,历史类,269024,428
302,837,222823,222823,0.8282643927679315,广东省,2024,历史类,269024,428
301,796,223619,223619,0.8312232365885571,广东省,2024,历史类,269024,428
300,794,224413,224413,0.8341746461282264,广东省,2024,历史类,269024,428
299,803,225216,225216,0.8371595099321993,广东省,2024,历史类,269024,428
298,830,226046,226046,0.8402447365290829,广东省,2024,历史类,269024,428
297,799,226845,226845,0.8432147317711431,广东省,2024,历史类,269024,428
296,804,227649,227649,0.8462033127155941,广东省,2024,历史类,269024,428
295,780,228429,228429,0.849102682288569,广东省,2024,历史类,269024,428
294,798,229227,229227,0.8520689603901511,广东省,2024,历史类,269024,428
293,810,230037,230037,0.8550798441774712,广东省,2024,历史类,269024,428
292,745,230782,230782,0.85784911383371,广东省,2024,历史类,269024,428
291,766,231548,231548,0.8606964434399905,广东省,2024,历史类,269024,428
290,794,232342,232342,0.8636478529796598,广东省,2024,历史类,269024,428
289,737,233079,233079,0.8663873855120733,广东省,2024,历史类,269024,428
288,756,233835,233835,0.869197543713572,广东省,2024,历史类,269024,428
287,757,234592,234592,0.8720114190555489,广东省,2024,历史类,269024,428
286,737,235329,235329,0.8747509515879625,广东省,2024,历史类,269024,428
285,751,236080,236080,0.8775425240870703,广东省,2024,历史类,269024,428
284,733,236813,236813,0.8802671880575711,广东省,2024,历史类,269024,428
283,692,237505,237505,0.8828394492684668,广东省,2024,历史类,269024,428
282,695,238200,238200,0.885422861900797,广东省,2024,历史类,269024,428
281,682,238882,238882,0.8879579517069109,广东省,2024,历史类,269024,428
280,682,239564,239564,0.8904930415130249,广东省,2024,历史类,269024,428
279,701,240265,240265,0.893098756988224,广东省,2024,历史类,269024,428
278,698,240963,240963,0.8956933210419888,广东省,2024,历史类,269024,428
277,636,241599,241599,0.8980574223861069,广东省,2024,历史类,269024,428
276,663,242262,242262,0.9005218865231355,广东省,2024,历史类,269024,428
275,698,242960,242960,0.9031164505769002,广东省,2024,历史类,269024,428
274,614,243574,243574,0.9053987748304984,广东省,2024,历史类,269024,428
273,633,244207,244207,0.9077517247531819,广东省,2024,历史类,269024,428
