score,segment_count,cumulative_count,rank,percentile,province,year,subject_type,total_exam_count,batch_line
620,64,1398,1398,0.004825931615375321,广东省,2023,历史类,289685,433
619,77,1475,1475,0.005091737577023319,广东省,2023,历史类,289685,433
618,89,1564,1564,0.0053989678443826915,广东省,2023,历史类,289685,433
617,62,1626,1626,0.005612993423891468,广东省,2023,历史类,289685,433
616,81,1707,1707,0.005892607487443257,广东省,2023,历史类,289685,433
615,80,1787,1787,0.006168769525519098,广东省,2023,历史类,289685,433
614,90,1877,1877,0.00647945181835442,广东省,2023,历史类,289685,433
613,100,1977,1977,0.006824654365949221,广东省,2023,历史类,289685,433
612,91,2068,2068,0.0071387886842604895,广东省,2023,历史类,289685,433
611,92,2160,2160,0.007456375028047707,广东省,2023,历史类,289685,433
610,102,2262,2262,0.007808481626594404,广东省,2023,历史类,289685,433
609,99,2361,2361,0.008150232148713257,广东省,2023,历史类,289685,433
608,106,2467,2467,0.008516146849163747,广东省,2023,历史类,289685,433
607,92,2559,2559,0.008833733192950964,广东省,2023,历史类,289685,433
606,119,2678,2678,0.009244524224588777,广东省,2023,历史类,289685,433
605,112,2790,2790,0.009631151077894955,广东省,2023,历史类,289685,433
604,103,2893,2893,0.0099867097019176,广东省,2023,历史类,289685,433
603,124,3017,3017,0.010414760860935153,广东省,2023,历史类,289685,433
602,127,3144,3144,0.010853168096380551,广东省,2023,历史类,289685,433
601,123,3267,3267,0.011277767229922157,广东省,2023,历史类,289685,433
600,130,3397,3397,0.011726530541795399,广东省,2023,历史类,289685,433
599,132,3529,3529,0.012182197904620535,广东省,2023,历史类,289685,433
598,151,3680,3680,0.012703453751488685,广东省,2023,历史类,289685,433
597,130,3810,3810,0.013152217063361928,广东省,2023,历史类,289685,433
596,144,3954,3954,0.013649308731898442,广东省,2023,历史类,289685,433
595,151,4105,4105,0.014170564578766592,广东省,2023,历史类,289685,433
594,159,4264,4264,0.014719436629442325,广东省,2023,历史类,289685,433
593,172,4436,4436,0.015313185011305384,广东省,2023,历史类,289685,433
592,186,4622,4622,0.015955261749831712,广东省,2023,历史类,289685,433
591,150,4772,4772,0.016473065571223914,广东省,2023,历史类,289685,433
590,172,4944,4944,0.017066813953086974,广东省,2023,历史类,289685,433
589,148,5092,5092,0.017577713723527278,广东省,2023,历史类,289685,433
588,173,5265,5265,0.018174914130866287,广东省,2023,历史类,289685,433
587,199,5464,5464,0.01886186720057994,广东省,2023,历史类,289685,433
586,198,5662,5662,0.019545368244817646,广东省,2023,历史类,289685,433
585,188,5850,5850,0.020194349034295872,广东省,2023,历史类,289685,433
584,196,6046,6046,0.020870946027581685,广东省,2023,历史类,289685,433
583,188,6234,6234,0.02151992681705991,广东省,2023,历史类,289685,433
582,197,6431,6431,0.02219997583582167,广东省,2023,历史类,289685,433
581,211,6642,6642,0.0229283532112467,广东省,2023,历史类,289685,433
580,183,6825,6825,0.023560073873345185,广东省,2023,历史类,289685,433
579,238,7063,7063,0.02438165593662081,广东省,2023,历史类,289685,433
578,221,7284,7284,0.02514455356680532,广东省,2023,历史类,289685,433
577,211,7495,7495,0.025872930942230355,广东省,2023,历史类,289685,433
576,239,7734,7734,0.02669796503098193,广东省,2023,历史类,289685,433
575,240,7974,7974,0.027526451145209452,广东省,2023,历史类,289685,433
574,244,8218,8218,0.028368745361340767,广东省,2023,历史类,289685,433
573,236,8454,8454,0.0291834233736645,广东省,2023,历史类,289685,433
572,238,8692,8692,0.030005005436940124,广东省,2023,历史类,289685,433
571,264,8956,8956,0.0309163401625904,广东省,2023,历史类,289685,433
570,263,9219,9219,0.03182422286276473,广东省,2023,历史类,289685,433
569,268,9487,9487,0.0327493656903188,广东省,2023,历史类,289685,433
568,272,9759,9759,0.033688316619776656,广东省,2023,历史类,289685,433
567,280,10039,10039,0.0346548837530421,广东省,2023,历史类,289685,433
566,258,10297,10297,0.03554550632583668,广东省,2023,历史类,289685,433
565,294,10591,10591,0.0365604018157654,广东省,2023,历史类,289685,433
564,288,10879,10879,0.03755458515283843,广东省,2023,历史类,289685,433
